息	2523
恰	2524
恳	2525
恵	2526
恶	2527
恸	2528
恺	2529
恻	2530
恼	2531
恿	2532
悄	2533
悅	2534
悉	2535
悌	2536
悍	2537
悔	2538
悖	2539
悚	2540
悟	2541
悠	2542
患	2543
悦	2544
您	2545
悩	2546
悪	2547
悬	2548
悯	2549
悱	2550
悲	2551
悴	2552
悵	2553
悶	2554
悸	2555
悻	2556
悼	2557
悽	2558
情	2559
惆	2560
惇	2561
惊	2562
惋	2563
惑	2564
惕	2565
惘	2566
惚	2567
惜	2568
惟	2569
惠	2570
惡	2571
惦	2572
惧	2573
惨	2574
惩	2575
惫	2576
惬	2577
惭	2578
惮	2579
惯	2580
惰	2581
惱	2582
想	2583
惴	2584
惶	2585
惹	2586
惺	2587
愁	2588
愆	2589
愈	2590
愉	2591
愍	2592
意	2593
愕	2594
愚	2595
愛	2596
愜	2597
感	2598
愣	2599
愤	2600
愧	2601
愫	2602
愷	2603
愿	2604
慄	2605
慈	2606
態	2607
慌	2608
慎	2609
慑	2610
慕	2611
慘	2612
慚	2613
慟	2614
慢	2615
慣	2616
慧	2617
慨	2618
慫	2619
慮	2620
慰	2621
慳	2622
慵	2623
慶	2624
慷	2625
慾	2626
憂	2627
憊	2628
憋	2629
憎	2630
憐	2631
憑	2632
憔	2633
憚	2634
憤	2635
憧	2636
憨	2637
憩	2638
憫	2639
憬	2640
憲	2641
憶	2642
憾	2643
懂	2644
懇	2645
懈	2646
應	2647
懊	2648
懋	2649
懑	2650
懒	2651
懦	2652
懲	2653
懵	2654
懶	2655
懷	2656
懸	2657
懺	2658
懼	2659
懾	2660
懿	2661
戀	2662
戈	2663
戊	2664
戌	2665
戍	2666
戎	2667
戏	2668
成	2669
我	2670
戒	2671
戕	2672
或	2673
战	2674
戚	2675
戛	2676
戟	2677
戡	2678
戦	2679
截	2680
戬	2681
戮	2682
戰	2683
戲	2684
戳	2685
戴	2686
戶	2687
户	2688
戸	2689
戻	2690
戾	2691
房	2692
所	2693
扁	2694
扇	2695
扈	2696
扉	2697
手	2698
才	2699
扎	2700
扑	2701
扒	2702
打	2703
扔	2704
払	2705
托	2706
扛	2707
扣	2708
扦	2709
执	2710
扩	2711
扪	2712
扫	2713
扬	2714
扭	2715
扮	2716
扯	2717
扰	2718
扱	2719
扳	2720
扶	2721
批	2722
扼	2723
找	2724
承	2725
技	2726
抄	2727
抉	2728
把	2729
抑	2730
抒	2731
抓	2732
投	2733
抖	2734
抗	2735
折	2736
抚	2737
抛	2738
抜	2739
択	2740
抟	2741
抠	2742
抡	2743
抢	2744
护	2745
报	2746
抨	2747
披	2748
抬	2749
抱	2750
抵	2751
抹	2752
押	2753
抽	2754
抿	2755
拂	2756
拄	2757
担	2758
拆	2759
拇	2760
拈	2761
拉	2762
拋	2763
拌	2764
拍	2765
拎	2766
拐	2767
拒	2768
拓	2769
拔	2770
拖	2771
拗	2772
拘	2773
拙	2774
拚	2775
招	2776
拜	2777
拟	2778
拡	2779
拢	2780
拣	2781
拥	2782
拦	2783
拧	2784
拨	2785
择	2786
括	2787
拭	2788
拮	2789
拯	2790
拱	2791
拳	2792
拴	2793
拷	2794
拼	2795
拽	2796
拾	2797
拿	2798
持	2799
挂	2800
指	2801
挈	2802
按	2803
挎	2804
挑	2805
挖	2806
挙	2807
挚	2808
挛	2809
挝	2810
挞	2811
挟	2812
挠	2813
挡	2814
挣	2815
挤	2816
挥	2817
挨	2818
挪	2819
挫	2820
振	2821
挲	2822
挹	2823
挺	2824
挽	2825
挾	2826
捂	2827
捅	2828
捆	2829
捉	2830
捋	2831
捌	2832
捍	2833
捎	2834
捏	2835
捐	2836
捕	2837
捞	2838
损	2839
捡	2840
换	2841
捣	2842
捧	2843
捨	2844
捩	2845
据	2846
捱	2847
捲	2848
捶	2849
捷	2850
捺	2851
捻	2852
掀	2853
掂	2854
掃	2855
掇	2856
授	2857
掉	2858
掌	2859
掏	2860
掐	2861
排	2862
掖	2863
掘	2864
掙	2865
掛	2866
掠	2867
採	2868
探	2869
掣	2870
接	2871
控	2872
推	2873
掩	2874
措	2875
掬	2876
掰	2877
掲	2878
掳	2879
掴	2880
掷	2881
掸	2882
掺	2883
揀	2884
揃	2885
揄	2886
揆	2887
揉	2888
揍	2889
描	2890
提	2891
插	2892
揖	2893
揚	2894
換	2895
握	2896
揣	2897
揩	2898
揪	2899
揭	2900
揮	2901
援	2902
揶	2903
揸	2904
揹	2905
揽	2906
搀	2907
搁	2908
搂	2909
搅	2910
損	2911
搏	2912
搐	2913
搓	2914
搔	2915
搖	2916
搗	2917
搜	2918
搞	2919
搡	2920
搪	2921
搬	2922
搭	2923
搵	2924
搶	2925
携	2926
搽	2927
摀	2928
摁	2929
摄	2930
摆	2931
摇	2932
摈	2933
摊	2934
摒	2935
摔	2936
摘	2937
摞	2938
摟	2939
摧	2940
摩	2941
摯	2942
摳	2943
摸	2944
摹	2945
摺	2946
摻	2947
撂	2948
撃	2949
撅	2950
撇	2951
撈	2952
撐	2953
撑	2954
撒	2955
撓	2956
撕	2957
撚	2958
撞	2959
撤	2960
撥	2961
撩	2962
撫	2963
撬	2964
播	2965
撮	2966
撰	2967
撲	2968
撵	2969
撷	2970
撸	2971
撻	2972
撼	2973
撿	2974
擀	2975
擁	2976
擂	2977
擄	2978
擅	2979
擇	2980
擊	2981
擋	2982
操	2983
擎	2984
擒	2985
擔	2986
擘	2987
據	2988
擞	2989
擠	2990
擡	2991
擢	2992
擦	2993
擬	2994
擰	2995
擱	2996
擲	2997
擴	2998
擷	2999
擺	3000
擼	3001
擾	3002
攀	3003
攏	3004
攒	3005
攔	3006
攘	3007
攙	3008
攜	3009
攝	3010
攞	3011
攢	3012
攣	3013
攤	3014
攥	3015
攪	3016
攫	3017
攬	3018
支	3019
收	3020
攸	3021
改	3022
攻	3023
放	3024
政	3025
故	3026
效	3027
敌	3028
敍	3029
敎	3030
敏	3031
救	3032
敕	3033
敖	3034
敗	3035
敘	3036
教	3037
敛	3038
敝	3039
敞	3040
敢	3041
散	3042
敦	3043
敬	3044
数	3045
敲	3046
整	3047
敵	3048
敷	3049
數	3050
斂	3051
斃	3052
文	3053
斋	3054
斌	3055
斎	3056
斐	3057
斑	3058
斓	3059
斗	3060
料	3061
斛	3062
斜	3063
斟	3064
斡	3065
斤	3066
斥	3067
斧	3068
斩	3069
斫	3070
斬	3071
断	3072
斯	3073
新	3074
斷	3075
方	3076
於	3077
施	3078
旁	3079
旃	3080
旅	3081
旋	3082
旌	3083
旎	3084
族	3085
旖	3086
旗	3087
无	3088
既	3089
日	3090
旦	3091
旧	3092
旨	3093
早	3094
旬	3095
旭	3096
旮	3097
旱	3098
时	3099
旷	3100
旺	3101
旻	3102
昀	3103
昂	3104
昆	3105
昇	3106
昉	3107
昊	3108
昌	3109
明	3110
昏	3111
易	3112
昔	3113
昕	3114
昙	3115
星	3116
映	3117
春	3118
昧	3119
昨	3120
昭	3121
是	3122
昱	3123
昴	3124
昵	3125
昶	3126
昼	3127
显	3128
晁	3129
時	3130
晃	3131
晉	3132
晋	3133
晌	3134
晏	3135
晒	3136
晓	3137
晔	3138
晕	3139
晖	3140
晗	3141
晚	3142
晝	3143
晞	3144
晟	3145
晤	3146
晦	3147
晨	3148
晩	3149
普	3150
景	3151
晰	3152
晴	3153
晶	3154
晷	3155
智	3156
晾	3157
暂	3158
暄	3159
暇	3160
暈	3161
暉	3162
暌	3163
暐	3164
暑	3165
暖	3166
暗	3167
暝	3168
暢	3169
暧	3170
暨	3171
暫	3172
暮	3173
暱	3174
暴	3175
暸	3176
暹	3177
曄	3178
曆	3179
曇	3180
曉	3181
曖	3182
曙	3183
曜	3184
曝	3185
曠	3186
曦	3187
曬	3188
曰	3189
曲	3190
曳	3191
更	3192
書	3193
曹	3194
曼	3195
曾	3196
替	3197
最	3198
會	3199
月	3200
有	3201
朋	3202
服	3203
朐	3204
朔	3205
朕	3206
朗	3207
望	3208
朝	3209
期	3210
朦	3211
朧	3212
木	3213
未	3214
末	3215
本	3216
札	3217
朮	3218
术	3219
朱	3220
朴	3221
朵	3222
机	3223
朽	3224
杀	3225
杂	3226
权	3227
杆	3228
杈	3229
杉	3230
李	3231
杏	3232
材	3233
村	3234
杓	3235
杖	3236
杜	3237
杞	3238
束	3239
杠	3240
条	3241
来	3242
杨	3243
杭	3244
杯	3245
杰	3246
東	3247
杳	3248
杵	3249
杷	3250
杼	3251
松	3252
板	3253
极	3254
构	3255
枇	3256
枉	3257
枋	3258
析	3259
枕	3260
林	3261
枚	3262
果	3263
枝	3264
枢	3265
枣	3266
枪	3267
枫	3268
枭	3269
枯	3270
枰	3271
枱	3272
枳	3273
架	3274
枷	3275
枸	3276
柄	3277
柏	3278
某	3279
柑	3280
柒	3281
染	3282
柔	3283
柘	3284
柚	3285
柜	3286
柞	3287
柠	3288
柢	3289
查	3290
柩	3291
柬	3292
柯	3293
柱	3294
柳	3295
柴	3296
柵	3297
査	3298
柿	3299
栀	3300
栃	3301
栄	3302
栅	3303
标	3304
栈	3305
栉	3306
栋	3307
栎	3308
栏	3309
树	3310
栓	3311
栖	3312
栗	3313
校	3314
栩	3315
株	3316
样	3317
核	3318
根	3319
格	3320
栽	3321
栾	3322
桀	3323
桁	3324
桂	3325
桃	3326
桅	3327
框	3328
案	3329
桉	3330
桌	3331
桎	3332
桐	3333
桑	3334
桓	3335
桔	3336
桜	3337
桠	3338
桡	3339
桢	3340
档	3341
桥	3342
桦	3343
桧	3344
桨	3345
桩	3346
桶	3347
桿	3348
梁	3349
梅	3350
梆	3351
梏	3352
梓	3353
梗	3354
條	3355
梟	3356
梢	3357
梦	3358
梧	3359
梨	3360
梭	3361
梯	3362
械	3363
梳	3364
梵	3365
梶	3366
检	3367
棂	3368
棄	3369
棉	3370
棋	3371
棍	3372
棒	3373
棕	3374
棗	3375
棘	3376
棚	3377
棟	3378
棠	3379
棣	3380
棧	3381
森	3382
棱	3383
棲	3384
棵	3385
棹	3386
棺	3387
椁	3388
椅	3389
椋	3390
植	3391
椎	3392
椒	3393
検	3394
椪	3395
椭	3396
椰	3397
椹	3398
椽	3399
椿	3400
楂	3401
楊	3402
楓	3403
楔	3404
楚	3405
楝	3406
楞	3407
楠	3408
楣	3409
楨	3410
楫	3411
業	3412
楮	3413
極	3414
楷	3415
楸	3416
楹	3417
楼	3418
楽	3419
概	3420
榄	3421
榆	3422
榈	3423
榉	3424
榔	3425
榕	3426
榖	3427
榛	3428
榜	3429
榨	3430
榫	3431
榭	3432
榮	3433
榱	3434
榴	3435
榷	3436
榻	3437
槁	3438
槃	3439
構	3440
槌	3441
槍	3442
槎	3443
槐	3444
槓	3445
様	3446
槛	3447
槟	3448
槤	3449
槭	3450
槲	3451
槳	3452
槻	3453
槽	3454
槿	3455
樁	3456
樂	3457
樊	3458
樑	3459
樓	3460
標	3461
樞	3462
樟	3463
模	3464
樣	3465
権	3466
横	3467
樫	3468
樯	3469
樱	3470
樵	3471
樸	3472
樹	3473
樺	3474
樽	3475
樾	3476
橄	3477
橇	3478
橋	3479
橐	3480
橘	3481
橙	3482
機	3483
橡	3484
橢	3485
橫	3486
橱	3487
橹	3488
橼	3489
檀	3490
檄	3491
檎	3492
檐	3493
檔	3494
檗	3495
檜	3496
檢	3497
檬	3498
檯	3499
檳	3500
檸	3501
檻	3502
櫃	3503
櫚	3504
櫛	3505
櫥	3506
櫸	3507
櫻	3508
欄	3509
權	3510
欒	3511
欖	3512
欠	3513
次	3514
欢	3515
欣	3516
欧	3517
欲	3518
欸	3519
欺	3520
欽	3521
款	3522
歆	3523
歇	3524
歉	3525
歌	3526
歎	3527
歐	3528
歓	3529
歙	3530
歛	3531
歡	3532
止	3533
正	3534
此	3535
步	3536
武	3537
歧	3538
歩	3539
歪	3540
歯	3541
歲	3542
歳	3543
歴	3544
歷	3545
歸	3546
歹	3547
死	3548
歼	3549
殁	3550
殃	3551
殆	3552
殇	3553
殉	3554
殊	3555
残	3556
殒	3557
殓	3558
殖	3559
殘	3560
殞	3561
殡	3562
殤	3563
殭	3564
殯	3565
殲	3566
殴	3567
段	3568
殷	3569
殺	3570
殼	3571
殿	3572
毀	3573
毁	3574
毂	3575
毅	3576
毆	3577
毋	3578
母	3579
毎	3580
每	3581
毒	3582
毓	3583
比	3584
毕	3585
毗	3586
毘	3587
毙	3588
毛	3589
毡	3590
毫	3591
毯	3592
毽	3593
氈	3594
氏	3595
氐	3596
民	3597
氓	3598
气	3599
氖	3600
気	3601
氙	3602
氛	3603
氟	3604
氡	3605
氢	3606
氣	3607
氤	3608
氦	3609
氧	3610
氨	3611
氪	3612
氫	3613
氮	3614
氯	3615
氰	3616
氲	3617
水	3618
氷	3619
永	3620
氹	3621
氾	3622
汀	3623
汁	3624
求	3625
汆	3626
汇	3627
汉	3628
汎	3629
汐	3630
汕	3631
汗	3632
汙	3633
汛	3634
汝	3635
汞	3636
江	3637
池	3638
污	3639
汤	3640
汨	3641
汩	3642
汪	3643
汰	3644
汲	3645
汴	3646
汶	3647
汹	3648
決	3649
汽	3650
汾	3651
沁	3652
沂	3653
沃	3654
沅	3655
沈	3656
沉	3657
沌	3658
沏	3659
沐	3660
沒	3661
沓	3662
沖	3663
沙	3664
沛	3665
沟	3666
没	3667
沢	3668
沣	3669
沥	3670
沦	3671
沧	3672
沪	3673
沫	3674
沭	3675
沮	3676
沱	3677
河	3678
沸	3679
油	3680
治	3681
沼	3682
沽	3683
沾	3684
沿	3685
況	3686
泄	3687
泉	3688
泊	3689
泌	3690
泓	3691
法	3692
泗	3693
泛	3694
泞	3695
泠	3696
泡	3697
波	3698
泣	3699
泥	3700
注	3701
泪	3702
泫	3703
泮	3704
泯	3705
泰	3706
泱	3707
泳	3708
泵	3709
泷	3710
泸	3711
泻	3712
泼	3713
泽	3714
泾	3715
洁	3716
洄	3717
洋	3718
洒	3719
洗	3720
洙	3721
洛	3722
洞	3723
津	3724
洩	3725
洪	3726
洮	3727
洱	3728
洲	3729
洵	3730
洶	3731
洸	3732
洹	3733
活	3734
洼	3735
洽	3736
派	3737
流	3738
浃	3739
浄	3740
浅	3741
浆	3742
浇	3743
浊	3744
测	3745
济	3746
浏	3747
浑	3748
浒	3749
浓	3750
浔	3751
浙	3752
浚	3753
浜	3754
浣	3755
浦	3756
浩	3757
浪	3758
浬	3759
浮	3760
浯	3761
浴	3762
海	3763
浸	3764
涂	3765
涅	3766
涇	3767
消	3768
涉	3769
涌	3770
涎	3771
涓	3772
涔	3773
涕	3774
涙	3775
涛	3776
涝	3777
涞	3778
涟	3779
涠	3780
涡	3781
涣	3782
涤	3783
润	3784
涧	3785
涨	3786
涩	3787
涪	3788
涮	3789
涯	3790
液	3791
涵	3792
涸	3793
涼	3794
涿	3795
淀	3796
淄	3797
淅	3798
淆	3799
淇	3800
淋	3801
淌	3802
淑	3803
淒	3804
淖	3805
淘	3806
淙	3807
淚	3808
淞	3809
淡	3810
淤	3811
淦	3812
淨	3813
淩	3814
淪	3815
淫	3816
淬	3817
淮	3818
深	3819
淳	3820
淵	3821
混	3822
淹	3823
淺	3824
添	3825
淼	3826
清	3827
済	3828
渉	3829
渊	3830
渋	3831
渍	3832
渎	3833
渐	3834
渔	3835
渗	3836
渙	3837
渚	3838
減	3839
渝	3840
渠	3841
渡	3842
渣	3843
渤	3844
渥	3845
渦	3846
温	3847
測	3848
渭	3849
港	3850
渲	3851
渴	3852
游	3853
渺	3854
渾	3855
湃	3856
湄	3857
湊	3858
湍	3859
湖	3860
湘	3861
湛	3862
湟	3863
湧	3864
湫	3865
湮	3866
湯	3867
湳	3868
湾	3869
湿	3870
満	3871
溃	3872
溅	3873
溉	3874
溏	3875
源	3876
準	3877
溜	3878
溝	3879
溟	3880
溢	3881
溥	3882
溧	3883
溪	3884
溫	3885
溯	3886
溱	3887
溴	3888
溶	3889
溺	3890
溼	3891
滁	3892
滂	3893
滄	3894
滅	3895
滇	3896
滋	3897
滌	3898
滑	3899
滓	3900
滔	3901
滕	3902
滙	3903
滚	3904
滝	3905
滞	3906
滟	3907
满	3908
滢	3909
滤	3910
滥	3911
滦	3912
滨	3913
滩	3914
滬	3915
滯	3916
滲	3917
滴	3918
滷	3919
滸	3920
滾	3921
滿	3922
漁	3923
漂	3924
漆	3925
漉	3926
漏	3927
漓	3928
演	3929
漕	3930
漠	3931
漢	3932
漣	3933
漩	3934
漪	3935
漫	3936
漬	3937
漯	3938
漱	3939
漲	3940
漳	3941
漸	3942
漾	3943
漿	3944
潆	3945
潇	3946
潋	3947
潍	3948
潑	3949
潔	3950
潘	3951
潛	3952
潜	3953
潞	3954
潟	3955
潢	3956
潤	3957
潦	3958
潧	3959
潭	3960
潮	3961
潰	3962
潴	3963
潸	3964
潺	3965
潼	3966
澀	3967
澄	3968
澆	3969
澈	3970
澍	3971
澎	3972
澗	3973
澜	3974
澡	3975
澤	3976
澧	3977
澱	3978
澳	3979
澹	3980
激	3981
濁	3982
濂	3983
濃	3984
濑	3985
濒	3986
濕	3987
濘	3988
濛	3989
濟	3990
濠	3991
濡	3992
濤	3993
濫	3994
濬	3995
濮	3996
濯	3997
濱	3998
濺	3999
濾	4000
瀅	4001
瀆	4002
瀉	4003
瀋	4004
瀏	4005
瀑	4006
瀕	4007
瀘	4008
瀚	4009
瀛	4010
瀝	4011
瀞	4012
瀟	4013
瀧	4014
瀨	4015
瀬	4016
瀰	4017
瀾	4018
灌	4019
灏	4020
灑	4021
灘	4022
灝	4023
灞	4024
灣	4025
火	4026
灬	4027
灭	4028
灯	4029
灰	4030
灵	4031
灶	4032
灸	4033
灼	4034
災	4035
灾	4036
灿	4037
炀	4038
炁	4039
炅	4040
炉	4041
炊	4042
炎	4043
炒	4044
炔	4045
炕	4046
炖	4047
炙	4048
炜	4049
炫	4050
炬	4051
炭	4052
炮	4053
炯	4054
炳	4055
炷	4056
炸	4057
点	4058
為	4059
炼	4060
炽	4061
烁	4062
烂	4063
烃	4064
烈	4065
烊	4066
烏	4067
烘	4068
烙	4069
烛	4070
烟	4071
烤	4072
烦	4073
烧	4074
烨	4075
烩	4076
烫	4077
烬	4078
热	4079
烯	4080
烷	4081
烹	4082
烽	4083
焉	4084
焊	4085
焕	4086
焖	4087
焗	4088
焘	4089
焙	4090
焚	4091
焜	4092
無	4093
焦	4094
焯	4095
焰	4096
焱	4097
然	4098
焼	4099
煅	4100
煉	4101
煊	4102
煌	4103
煎	4104
煒	4105
煖	4106
煙	4107
煜	4108
煞	4109
煤	4110
煥	4111
煦	4112
照	4113
煨	4114
煩	4115
煮	4116
煲	4117
煸	4118
煽	4119
熄	4120
熊	4121
熏	4122
熒	4123
熔	4124
熙	4125
熟	4126
熠	4127
熨	4128
熬	4129
熱	4130
熵	4131
熹	4132
熾	4133
燁	4134
燃	4135
燄	4136
燈	4137
燉	4138
燊	4139
燎	4140
燒	4141
燔	4142
燕	4143
燙	4144
燜	4145
營	4146
燥	4147
燦	4148
燧	4149
燭	4150
燮	4151
燴	4152
燻	4153
燼	4154
燿	4155
爆	4156
爍	4157
爐	4158
爛	4159
爪	4160
爬	4161
爭	4162
爰	4163
爱	4164
爲	4165
爵	4166
父	4167
爷	4168
爸	4169
爹	4170
爺	4171
爻	4172
爽	4173
爾	4174
牆	4175
片	4176
版	4177
牌	4178
牍	4179
牒	4180
牙	4181
牛	4182
牝	4183
牟	4184
牠	4185
牡	4186
牢	4187
牦	4188
牧	4189
物	4190
牯	4191
牲	4192
牴	4193
牵	4194
特	4195
牺	4196
牽	4197
犀	4198
犁	4199
犄	4200
犊	4201
犍	4202
犒	4203
犢	4204
犧	4205
犬	4206
犯	4207
状	4208
犷	4209
犸	4210
犹	4211
狀	4212
狂	4213
狄	4214
狈	4215
狎	4216
狐	4217
狒	4218
狗	4219
狙	4220
狞	4221
狠	4222
狡	4223
狩	4224
独	4225
狭	4226
狮	4227
狰	4228
狱	4229
狸	4230
狹	4231
狼	4232
狽	4233
猎	4234
猕	4235
猖	4236
猗	4237
猙	4238
猛	4239
猜	4240
猝	4241
猥	4242
猩	4243
猪	4244
猫	4245
猬	4246
献	4247
猴	4248
猶	4249
猷	4250
猾	4251
猿	4252
獄	4253
獅	4254
獎	4255
獐	4256
獒	4257
獗	4258
獠	4259
獣	4260
獨	4261
獭	4262
獰	4263
獲	4264
獵	4265
獷	4266
獸	4267
獺	4268
獻	4269
獼	4270
獾	4271
玄	4272
率	4273
玉	4274
王	4275
玑	4276
玖	4277
玛	4278
玟	4279
玠	4280
玥	4281
玩	4282
玫	4283
玮	4284
环	4285
现	4286
玲	4287
玳	4288
玷	4289
玺	4290
玻	4291
珀	4292
珂	4293
珅	4294
珈	4295
珉	4296
珊	4297
珍	4298
珏	4299
珐	4300
珑	4301
珙	4302
珞	4303
珠	4304
珣	4305
珥	4306
珩	4307
珪	4308
班	4309
珮	4310
珲	4311
珺	4312
現	4313
球	4314
琅	4315
理	4316
琇	4317
琉	4318
琊	4319
琍	4320
琏	4321
琐	4322
琛	4323
琢	4324
琥	4325
琦	4326
琨	4327
琪	4328
琬	4329
琮	4330
琰	4331
琲	4332
琳	4333
琴	4334
琵	4335
琶	4336
琺	4337
琼	4338
瑀	4339
瑁	4340
瑄	4341
瑋	4342
瑕	4343
瑗	4344
瑙	4345
瑚	4346
瑛	4347
瑜	4348
瑞	4349
瑟	4350
瑠	4351
瑣	4352
瑤	4353
瑩	4354
瑪	4355
瑯	4356
瑰	4357
瑶	4358
瑾	4359
璀	4360
璁	4361
璃	4362
璇	4363
璉	4364
璋	4365
璎	4366
璐	4367
璜	4368
璞	4369
璟	4370
璧	4371
璨	4372
環	4373
璽	4374
璿	4375
瓊	4376
瓏	4377
瓒	4378
瓜	4379
瓢	4380
瓣	4381
瓤	4382
瓦	4383
瓮	4384
瓯	4385
瓴	4386
瓶	4387
瓷	4388
甄	4389
甌	4390
甕	4391
甘	4392
甙	4393
甚	4394
甜	4395
生	4396
產	4397
産	4398
甥	4399
甦	4400
用	4401
甩	4402
甫	4403
甬	4404
甭	4405
甯	4406
田	4407
由	4408
甲	4409
申	4410
电	4411
男	4412
甸	4413
町	4414
画	4415
甾	4416
畀	4417
畅	4418
界	4419
畏	4420
畑	4421
畔	4422
留	4423
畜	4424
畝	4425
畢	4426
略	4427
畦	4428
番	4429
畫	4430
異	4431
畲	4432
畳	4433
畴	4434
當	4435
畸	4436
畹	4437
畿	4438
疆	4439
疇	4440
疊	4441
疏	4442
疑	4443
疔	4444
疖	4445
疗	4446
疙	4447
疚	4448
疝	4449
疟	4450
疡	4451
疣	4452
疤	4453
疥	4454
疫	4455
疮	4456
疯	4457
疱	4458
疲	4459
疳	4460
疵	4461
疸	4462
疹	4463
疼	4464
疽	4465
疾	4466
痂	4467
病	4468
症	4469
痈	4470
痉	4471
痊	4472
痍	4473
痒	4474
痔	4475
痕	4476
痘	4477
痙	4478
痛	4479
痞	4480
痠	4481
痢	4482
痣	4483
痤	4484
痧	4485
痨	4486
痪	4487
痫	4488
痰	4489
痱	4490
痴	4491
痹	4492
痺	4493
痼	4494
痿	4495
瘀	4496
瘁	4497
瘋	4498
瘍	4499
瘓	4500
瘘	4501
瘙	4502
瘟	4503
瘠	4504
瘡	4505
瘢	4506
瘤	4507
瘦	4508
瘧	4509
瘩	4510
瘪	4511
瘫	4512
瘴	4513
瘸	4514
瘾	4515
療	4516
癇	4517
癌	4518
癒	4519
癖	4520
癜	4521
癞	4522
癡	4523
癢	4524
癣	4525
癥	4526
癫	4527
癬	4528
癮	4529
癱	4530
癲	4531
癸	4532
発	4533
登	4534
發	4535
白	4536
百	4537
皂	4538
的	4539
皆	4540
皇	4541
皈	4542
皋	4543
皎	4544
皑	4545
皓	4546
皖	4547
皙	4548
皚	4549
皮	4550
皰	4551
皱	4552
皴	4553
皺	4554
皿	4555
盂	4556
盃	4557
盅	4558
盆	4559
盈	4560
益	4561
盎	4562
盏	4563
盐	4564
监	4565
盒	4566
盔	4567
盖	4568
盗	4569
盘	4570
盛	4571
盜	4572
盞	4573
盟	4574
盡	4575
監	4576
盤	4577
盥	4578
盧	4579
盪	4580
目	4581
盯	4582
盱	4583
盲	4584
直	4585
相	4586
盹	4587
盼	4588
盾	4589
省	4590
眈	4591
眉	4592
看	4593
県	4594
眙	4595
眞	4596
真	4597
眠	4598
眦	4599
眨	4600
眩	4601
眯	4602
眶	4603
眷	4604
眸	4605
眺	4606
眼	4607
眾	4608
着	4609
睁	4610
睇	4611
睏	4612
睐	4613
睑	4614
睛	4615
睜	4616
睞	4617
睡	4618
睢	4619
督	4620
睥	4621
睦	4622
睨	4623
睪	4624
睫	4625
睬	4626
睹	4627
睽	4628
睾	4629
睿	4630
瞄	4631
瞅	4632
瞇	4633
瞋	4634
瞌	4635
瞎	4636
瞑	4637
瞒	4638
瞓	4639
瞞	4640
瞟	4641
瞠	4642
瞥	4643
瞧	4644
瞩	4645
瞪	4646
瞬	4647
瞭	4648
瞰	4649
瞳	4650
瞻	4651
瞼	4652
瞿	4653
矇	4654
矍	4655
矗	4656
矚	4657
矛	4658
矜	4659
矢	4660
矣	4661
知	4662
矩	4663
矫	4664
短	4665
矮	4666
矯	4667
石	4668
矶	4669
矽	4670
矾	4671
矿	4672
码	4673
砂	4674
砌	4675
砍	4676
砒	4677
研	4678
砖	4679
砗	4680
砚	4681
砝	4682
砣	4683
砥	4684
砧	4685
砭	4686
砰	4687
砲	4688
破	4689
砷	4690
砸	4691
砺	4692
砼	4693
砾	4694
础	4695
硅	4696
硐	4697
硒	4698
硕	4699
硝	4700
硫	4701
硬	4702
确	4703
硯	4704
硼	4705
碁	4706
碇	4707
碉	4708
碌	4709
碍	4710
碎	4711
碑	4712
碓	4713
碗	4714
碘	4715
碚	4716
碛	4717
碟	4718
碣	4719
碧	4720
碩	4721
碰	4722
碱	4723
碳	4724
碴	4725
確	4726
碼	4727
碾	4728
磁	4729
磅	4730
磊	4731
磋	4732
磐	4733
磕	4734
磚	4735
磡	4736
磨	4737
磬	4738
磯	4739
磲	4740
磷	4741
磺	4742
礁	4743
礎	4744
礙	4745
礡	4746
礦	4747
礪	4748
礫	4749
礴	4750
示	4751
礼	4752
社	4753
祀	4754
祁	4755
祂	4756
祇	4757
祈	4758
祉	4759
祎	4760
祐	4761
祕	4762
祖	4763
祗	4764
祚	4765
祛	4766
祜	4767
祝	4768
神	4769
祟	4770
祠	4771
祢	4772
祥	4773
票	4774
祭	4775
祯	4776
祷	4777
祸	4778
祺	4779
祿	4780
禀	4781
禁	4782
禄	4783
禅	4784
禍	4785
禎	4786
福	4787
禛	4788
禦	4789
禧	4790
禪	4791
禮	4792
禱	4793
禹	4794
禺	4795
离	4796
禽	4797
禾	4798
禿	4799
秀	4800
私	4801
秃	4802
秆	4803
秉	4804
秋	4805
种	4806
科	4807
秒	4808
秘	4809
租	4810
秣	4811
秤	4812
秦	4813
秧	4814
秩	4815
秭	4816
积	4817
称	4818
秸	4819
移	4820
秽	4821
稀	4822
稅	4823
程	4824
稍	4825
税	4826
稔	4827
稗	4828
稚	4829
稜	4830
稞	4831
稟	4832
稠	4833
稣	4834
種	4835
稱	4836
稲	4837
稳	4838
稷	4839
稹	4840
稻	4841
稼	4842
稽	4843
稿	4844
穀	4845
穂	4846
穆	4847
穌	4848
積	4849
穎	4850
穗	4851
穢	4852
穩	4853
穫	4854
穴	4855
究	4856
穷	4857
穹	4858
空	4859
穿	4860
突	4861
窃	4862
窄	4863
窈	4864
窍	4865
窑	4866
窒	4867
窓	4868
窕	4869
窖	4870
窗	4871
窘	4872
窜	4873
窝	4874
窟	4875
窠	4876
窥	4877
窦	4878
窨	4879
窩	4880
窪	4881
窮	4882
窯	4883
窺	4884
窿	4885
竄	4886
竅	4887
竇	4888
竊	4889
立	4890
竖	4891
